ea,name,name_origin,source_kind,original_symbol,demangled_symbol,translated_alias,segment,size,xrefs_to,flags,is_thunk,is_library,is_default_sub
867840,plt_TGraalVar_insertArrayObjectNonCopy_int_TGraalVar,elf_symbol,plt_thunk,._ZN9TGraalVar24insertArrayObjectNonCopyEiPS_,"TGraalVar::insertArrayObjectNonCopy(int,TGraalVar*)",plt_TGraalVar_insertArrayObjectNonCopy_int_TGraalVar,.plt,16,14,5312,True,False,False
867856,.getsockopt,ida_named_non_elf,,,,,.plt,16,1,5312,True,False,False
867872,.glClear,ida_named_non_elf,,,,,.plt,16,1,5312,True,False,False
867888,.atexit,ida_named_non_elf,,,,,.plt,16,111,5312,True,False,False
867904,plt_TScript_getEventFunction_TString_const,elf_symbol,plt_thunk,._ZN7TScript16getEventFunctionERK7TString,TScript::getEventFunction(TString const&),plt_TScript_getEventFunction_TString_const,.plt,16,2,5312,True,False,False
867920,plt_TPlayer_drawSpriteAbsoluteOffset_int_int_int_int_int,elf_symbol,plt_thunk,._ZN7TPlayer24drawSpriteAbsoluteOffsetEiiiii,"TPlayer::drawSpriteAbsoluteOffset(int,int,int,int,int)",plt_TPlayer_drawSpriteAbsoluteOffset_int_int_int_int_int,.plt,16,2,5312,True,False,False
867936,plt_THTTPRequest_isDownloadingFile_TString_const,elf_symbol,plt_thunk,._ZN12THTTPRequest17isDownloadingFileERK7TString,THTTPRequest::isDownloadingFile(TString const&),plt_THTTPRequest_isDownloadingFile_TString_const,.plt,16,1,5312,True,False,False
867952,plt_GuiTextListCtrl_setIconSize_int_int,elf_symbol,plt_thunk,._ZN15GuiTextListCtrl11setIconSizeEii,"GuiTextListCtrl::setIconSize(int,int)",plt_GuiTextListCtrl_setIconSize_int_int,.plt,16,1,5312,True,False,False
867968,plt_TWindow_TWindow_void,elf_symbol,plt_thunk,._ZN7TWindowC2Ev,TWindow::TWindow(void),plt_TWindow_TWindow_void,.plt,16,1,5312,True,False,False
867984,plt_GuiControl_onMouseLeave_GuiEvent_const,elf_symbol,plt_thunk,._ZN10GuiControl12onMouseLeaveERK8GuiEvent,GuiControl::onMouseLeave(GuiEvent const&),plt_GuiControl_onMouseLeave_GuiEvent_const,.plt,16,3,5312,True,False,False
868000,plt_TResourceFileLink_getLink_TString_const,elf_symbol,plt_thunk,._ZN17TResourceFileLink7getLinkERK7TString,TResourceFileLink::getLink(TString const&),plt_TResourceFileLink_getLink_TString_const,.plt,16,4,5312,True,False,False
868016,plt_THashStrings_setValue_TString_const_TString_const,elf_symbol,plt_thunk,._ZN12THashStrings8setValueERK7TStringS2_,"THashStrings::setValue(TString const&,TString const&)",plt_THashStrings_setValue_TString_const_TString_const,.plt,16,1,5312,True,False,False
868032,plt_TGraalConnection_addDataBlocks_TString_const_uchar_int,elf_symbol,plt_thunk,._ZN16TGraalConnection13addDataBlocksERK7TStringPhi,"TGraalConnection::addDataBlocks(TString const&,uchar *,int)",plt_TGraalConnection_addDataBlocks_TString_const_uchar_int,.plt,16,1,5312,True,False,False
868048,.FT_Get_CMap_Format,ida_named_non_elf,,,,,.plt,16,6,5312,True,False,False
868064,plt_GuiControl_animationsNeedCache_void,elf_symbol,plt_thunk,._ZNK10GuiControl19animationsNeedCacheEv,GuiControl::animationsNeedCache(void),plt_GuiControl_animationsNeedCache_void,.plt,16,13,5312,True,False,False
868080,plt_GuiContextMenuCtrl_onMouseDown_GuiEvent_const,elf_symbol,plt_thunk,._ZN18GuiContextMenuCtrl11onMouseDownERK8GuiEvent,GuiContextMenuCtrl::onMouseDown(GuiEvent const&),plt_GuiContextMenuCtrl_onMouseDown_GuiEvent_const,.plt,16,1,5312,True,False,False
868096,plt_TBitmap_writeJPEG_TStream,elf_symbol,plt_thunk,._ZNK7TBitmap9writeJPEGEP7TStream,TBitmap::writeJPEG(TStream *),plt_TBitmap_writeJPEG_TStream,.plt,16,1,5312,True,False,False
868112,plt_GuiCanvas_findMouseControl_GuiEvent_const,elf_symbol,plt_thunk,._ZN9GuiCanvas16findMouseControlERK8GuiEvent,GuiCanvas::findMouseControl(GuiEvent const&),plt_GuiCanvas_findMouseControl_GuiEvent_const,.plt,16,2,5312,True,False,False
868128,plt_TGraalAni_getSprite_int,elf_symbol,plt_thunk,._ZN9TGraalAni9getSpriteEi,TGraalAni::getSprite(int),plt_TGraalAni_getSprite_int,.plt,16,18,5312,True,False,False
868144,plt_TShowImg_getRotationCenter_TPlayer_float_float_float_bool_TParticleData_TParticleDataEx,elf_symbol,plt_thunk,._ZN8TShowImg17getRotationCenterEP7TPlayerfffbP13TParticleDataP15TParticleDataEx,"TShowImg::getRotationCenter(TPlayer *,float,float,float,bool,TParticleData *,TParticleDataEx *)",plt_TShowImg_getRotationCenter_TPlayer_float_float_float_bool_TParticleData_TParticleDataEx,.plt,16,4,5312,True,False,False
868160,.FT_New_Memory,ida_named_non_elf,,,,,.plt,16,1,5312,True,False,False
868176,plt_TString_strcasecmp_char_const_char_const,elf_symbol,plt_thunk,._ZN7TString10strcasecmpEPKcS1_,"TString::strcasecmp(char const*,char const*)",plt_TString_strcasecmp_char_const_char_const,.plt,16,4,5312,True,False,False
868192,plt_GuiMLTextCtrl_setAllowedTags_TStringList,elf_symbol,plt_thunk,._ZN13GuiMLTextCtrl14setAllowedTagsEP11TStringList,GuiMLTextCtrl::setAllowedTags(TStringList *),plt_GuiMLTextCtrl_setAllowedTags_TStringList,.plt,16,2,5312,True,False,False
868208,plt_TScriptProperty_TScriptProperty_TString_const_bool__2,elf_symbol,plt_thunk,._ZN15TScriptPropertyC1ERK7TStringb_0,"TScriptProperty::TScriptProperty(TString const&,bool)",plt_TScriptProperty_TScriptProperty_TString_const_bool__2,.plt,16,3,5312,True,False,False
868224,plt_GuiControl_buildUpdateRegion_void,elf_symbol,plt_thunk,._ZN10GuiControl17buildUpdateRegionEv,GuiControl::buildUpdateRegion(void),plt_GuiControl_buildUpdateRegion_void,.plt,16,1,5312,True,False,False
868240,plt_GuiEvent_getFullModifierKey_int_int,elf_symbol,plt_thunk,._ZN8GuiEvent18getFullModifierKeyEii,"GuiEvent::getFullModifierKey(int,int)",plt_GuiEvent_getFullModifierKey_int_int,.plt,16,4,5312,True,False,False
868256,plt_TScriptStackEntry_copyToVar_TGraalVar,elf_symbol,plt_thunk,._ZN17TScriptStackEntry9copyToVarEP9TGraalVar,TScriptStackEntry::copyToVar(TGraalVar *),plt_TScriptStackEntry_copyToVar_TGraalVar,.plt,16,2,5312,True,False,False
868272,plt_HmacUpdate_Hmac_uchar_const_uint,elf_symbol,plt_thunk,._Z10HmacUpdateP4HmacPKhj,"HmacUpdate(Hmac *,uchar const*,uint)",plt_HmacUpdate_Hmac_uchar_const_uint,.plt,16,33,5312,True,False,False
868288,plt_TGraalVar_receiveEvent_TString_const_TString_const_TGraalVar,elf_symbol,plt_thunk,._ZN9TGraalVar12receiveEventERK7TStringS2_PS_,"TGraalVar::receiveEvent(TString const&,TString const&,TGraalVar*)",plt_TGraalVar_receiveEvent_TString_const_TString_const_TGraalVar,.plt,16,4,5312,True,False,False
868304,plt_TClientEnvironment_setHomeDirectory_char_const,elf_symbol,plt_thunk,._ZN18TClientEnvironment16setHomeDirectoryEPKc,TClientEnvironment::setHomeDirectory(char const*),plt_TClientEnvironment_setHomeDirectory_char_const,.plt,16,1,5312,True,False,False
868320,plt_TClient_sendPlayerHurt_TServerPlayer_TServerNPC_double_double_int,elf_symbol,plt_thunk,._ZN7TClient14sendPlayerHurtEP13TServerPlayerP10TServerNPCddi,"TClient::sendPlayerHurt(TServerPlayer *,TServerNPC *,double,double,int)",plt_TClient_sendPlayerHurt_TServerPlayer_TServerNPC_double_double_int,.plt,16,1,5312,True,False,False
868336,plt_TGraalVar_getShowTimer_void,elf_symbol,plt_thunk,._ZN9TGraalVar12getShowTimerEv,TGraalVar::getShowTimer(void),plt_TGraalVar_getShowTimer_void,.plt,16,2,5312,True,False,False
868352,plt_TDrawingPanel_clearCache_void,elf_symbol,plt_thunk,._ZN13TDrawingPanel10clearCacheEv,TDrawingPanel::clearCache(void),plt_TDrawingPanel_clearCache_void,.plt,16,3,5312,True,False,False
868368,plt_TGUIScriptLoader_getDefaultItemScript_int,elf_symbol,plt_thunk,._ZN16TGUIScriptLoader20getDefaultItemScriptEi,TGUIScriptLoader::getDefaultItemScript(int),plt_TGUIScriptLoader_getDefaultItemScript_int,.plt,16,1,5312,True,False,False
868384,plt_CyaInt_DoApplicationData_CyaInt_CYASSL_uchar_uint,elf_symbol,plt_thunk,._ZN6CyaInt17DoApplicationDataEPNS_6CYASSLEPhPj,"CyaInt::DoApplicationData(CyaInt::CYASSL *,uchar *,uint *)",plt_CyaInt_DoApplicationData_CyaInt_CYASSL_uchar_uint,.plt,16,1,5312,True,False,False
868400,plt_TStringList_TStringList_TString_const,elf_symbol,plt_thunk,._ZN11TStringListC1ERK7TString,TStringList::TStringList(TString const&),plt_TStringList_TStringList_TString_const,.plt,16,48,5312,True,False,False
868416,plt_TFileDownload_update_TString_const,elf_symbol,plt_thunk,._ZN13TFileDownload6updateERK7TString,TFileDownload::update(TString const&),plt_TFileDownload_update_TString_const,.plt,16,16,5312,True,False,False
868432,plt_TAdventure_setChat_TString_const,elf_symbol,plt_thunk,._ZN10TAdventure7setChatERK7TString,TAdventure::setChat(TString const&),plt_TAdventure_setChat_TString_const,.plt,16,1,5312,True,False,False
868448,plt_yajl_buf_append_yajl_buf_t_void_const_ulong,elf_symbol,plt_thunk,._Z15yajl_buf_appendP10yajl_buf_tPKvm,"yajl_buf_append(yajl_buf_t *,void const*,ulong)",plt_yajl_buf_append_yajl_buf_t_void_const_ulong,.plt,16,8,5312,True,False,False
868464,.unzOpen2,ida_named_non_elf,,,,,.plt,16,2,5312,True,False,False
868480,plt_TWindow_getPreferredDrawingPanelFormat_void,elf_symbol,plt_thunk,._ZN7TWindow30getPreferredDrawingPanelFormatEv,TWindow::getPreferredDrawingPanelFormat(void),plt_TWindow_getPreferredDrawingPanelFormat_void,.plt,16,3,5312,True,False,False
868496,plt_TShowImg_getImage_void,elf_symbol,plt_thunk,._ZN8TShowImg8getImageEv,TShowImg::getImage(void),plt_TShowImg_getImage_void,.plt,16,1,5312,True,False,False
868512,plt_TGraalVar_loadLines_TString_const,elf_symbol,plt_thunk,._ZN9TGraalVar9loadLinesERK7TString,TGraalVar::loadLines(TString const&),plt_TGraalVar_loadLines_TString_const,.plt,16,1,5312,True,False,False
868528,plt_TGraalAniStep_TGraalAniStep,elf_symbol,plt_thunk,._ZN13TGraalAniStepD1Ev,TGraalAniStep::~TGraalAniStep(),plt_TGraalAniStep_TGraalAniStep,.plt,16,3,5312,True,False,False
868544,plt_TGraalAni_initStaticScriptVars_void,elf_symbol,plt_thunk,._Z30TGraalAni_initStaticScriptVarsv,TGraalAni_initStaticScriptVars(void),plt_TGraalAni_initStaticScriptVars_void,.plt,16,1,5312,True,False,False
868560,plt_TParticleEmitter_fastDraw_TParticleData_T2DMatrix,elf_symbol,plt_thunk,._ZN16TParticleEmitter8fastDrawEP13TParticleDataP9T2DMatrix,"TParticleEmitter::fastDraw(TParticleData *,T2DMatrix *)",plt_TParticleEmitter_fastDraw_TParticleData_T2DMatrix,.plt,16,1,5312,True,False,False
868576,plt_TPixelBuffer_createPixels_void,elf_symbol,plt_thunk,._ZN12TPixelBuffer12createPixelsEv,TPixelBuffer::createPixels(void),plt_TPixelBuffer_createPixels_void,.plt,16,1,5312,True,False,False
868592,plt_TPixelBuffer_getPitch_void,elf_symbol,plt_thunk,._ZN12TPixelBuffer8getPitchEv,TPixelBuffer::getPitch(void),plt_TPixelBuffer_getPitch_void,.plt,16,6,5312,True,False,False
868608,plt_yajl_string_validate_utf8_uchar_const_ulong,elf_symbol,plt_thunk,._Z25yajl_string_validate_utf8PKhm,"yajl_string_validate_utf8(uchar const*,ulong)",plt_yajl_string_validate_utf8_uchar_const_ulong,.plt,16,1,5312,True,False,False
868624,plt_GuiControl_onParentResized_TPoint_const_TPoint_const,elf_symbol,plt_thunk,._ZN10GuiControl15onParentResizedERK6TPointS2_,"GuiControl::onParentResized(TPoint const&,TPoint const&)",plt_GuiControl_onParentResized_TPoint_const_TPoint_const,.plt,16,3,5312,True,False,False
868640,plt_TGUIStyle_readFont_GuiControlProfile_TString_const,elf_symbol,plt_thunk,._ZN9TGUIStyle8readFontEP17GuiControlProfileRK7TString,"TGUIStyle::readFont(GuiControlProfile *,TString const&)",plt_TGUIStyle_readFont_GuiControlProfile_TString_const,.plt,16,1,5312,True,False,False
868656,plt_TServerLevel_clearMapVariables_void,elf_symbol,plt_thunk,._ZN12TServerLevel17clearMapVariablesEv,TServerLevel::clearMapVariables(void),plt_TServerLevel_clearMapVariables_void,.plt,16,1,5312,True,False,False
868672,plt_TDrawingPanel_drawText_int_int_TString_const,elf_symbol,plt_thunk,._ZN13TDrawingPanel8drawTextEiiRK7TString,"TDrawingPanel::drawText(int,int,TString const&)",plt_TDrawingPanel_drawText_int_int_TString_const,.plt,16,2,5312,True,False,False
868688,plt_TScriptMachine_arrayRemove_void,elf_symbol,plt_thunk,._ZN14TScriptMachine11arrayRemoveEv,TScriptMachine::arrayRemove(void),plt_TScriptMachine_arrayRemove_void,.plt,16,1,5312,True,False,False
868704,plt_TPlayer_setDrawRect_void,elf_symbol,plt_thunk,._ZN7TPlayer11setDrawRectEv,TPlayer::setDrawRect(void),plt_TPlayer_setDrawRect_void,.plt,16,3,5312,True,False,False
868720,plt_TPlayer_getMouseLevelY_void,elf_symbol,plt_thunk,._ZN7TPlayer14getMouseLevelYEv,TPlayer::getMouseLevelY(void),plt_TPlayer_getMouseLevelY_void,.plt,16,4,5312,True,False,False
868736,plt_TParticleData_modifyValue_particle_vartype_particle_varmodtype_float,elf_symbol,plt_thunk,._ZN13TParticleData11modifyValueE16particle_vartype19particle_varmodtypef,"TParticleData::modifyValue(particle_vartype,particle_varmodtype,float)",plt_TParticleData_modifyValue_particle_vartype_particle_varmodtype_float,.plt,16,3,5312,True,False,False
868752,plt_CyaInt_CyaSSL_check_domain_name_CyaInt_CYASSL_char_const,elf_symbol,plt_thunk,._ZN6CyaInt24CyaSSL_check_domain_nameEPNS_6CYASSLEPKc,"CyaInt::CyaSSL_check_domain_name(CyaInt::CYASSL *,char const*)",plt_CyaInt_CyaSSL_check_domain_name_CyaInt_CYASSL_char_const,.plt,16,1,5312,True,False,False
868768,plt_CyaInt_CyaSSL_CTX_new_CyaInt_CYASSL_METHOD,elf_symbol,plt_thunk,._ZN6CyaInt14CyaSSL_CTX_newEPNS_13CYASSL_METHODE,CyaInt::CyaSSL_CTX_new(CyaInt::CYASSL_METHOD *),plt_CyaInt_CyaSSL_CTX_new_CyaInt_CYASSL_METHOD,.plt,16,2,5312,True,False,False
868784,plt_TDrawTexture_reloadTextures_void,elf_symbol,plt_thunk,._ZN12TDrawTexture14reloadTexturesEv,TDrawTexture::reloadTextures(void),plt_TDrawTexture_reloadTextures_void,.plt,16,1,5312,True,False,False
868800,plt_TSounds_updateMusic_void,elf_symbol,plt_thunk,._ZN7TSounds11updateMusicEv,TSounds::updateMusic(void),plt_TSounds_updateMusic_void,.plt,16,1,5312,True,False,False
868816,.fcntl,ida_named_non_elf,,,,,.plt,16,1,5312,True,False,False
868832,plt_CyaInt_mp_div_2d_CyaInt_mp_int_int_CyaInt_mp_int_CyaInt_mp_int,elf_symbol,plt_thunk,._ZN6CyaInt9mp_div_2dEPNS_6mp_intEiS1_S1_,"CyaInt::mp_div_2d(CyaInt::mp_int *,int,CyaInt::mp_int *,CyaInt::mp_int *)",plt_CyaInt_mp_div_2d_CyaInt_mp_int_int_CyaInt_mp_int_CyaInt_mp_int,.plt,16,5,5312,True,False,False
868848,plt_TGUIAnimation_getOriginalAlpha_void,elf_symbol,plt_thunk,._ZN13TGUIAnimation16getOriginalAlphaEv,TGUIAnimation::getOriginalAlpha(void),plt_TGUIAnimation_getOriginalAlpha_void,.plt,16,1,5312,True,False,False
868864,plt_GuiPopUpMenuCtrl_GuiPopUpMenuCtrl_TString_const,elf_symbol,plt_thunk,._ZN16GuiPopUpMenuCtrlC1ERK7TString,GuiPopUpMenuCtrl::GuiPopUpMenuCtrl(TString const&),plt_GuiPopUpMenuCtrl_GuiPopUpMenuCtrl_TString_const,.plt,16,1,5312,True,False,False
868880,plt_TTexture_createGraalTexture_TString_const,elf_symbol,plt_thunk,._ZN8TTexture18createGraalTextureERK7TString,TTexture::createGraalTexture(TString const&),plt_TTexture_createGraalTexture_TString_const,.plt,16,3,5312,True,False,False
868896,plt_TInput_updateInput_void,elf_symbol,plt_thunk,._ZN6TInput11updateInputEv,TInput::updateInput(void),plt_TInput_updateInput_void,.plt,16,1,5312,True,False,False
868912,plt_TClient_sendFireSpying_int_int,elf_symbol,plt_thunk,._ZN7TClient14sendFireSpyingEii,"TClient::sendFireSpying(int,int)",plt_TClient_sendFireSpying_int_int,.plt,16,1,5312,True,False,False
868928,plt_TGameEnvironment_initStaticVars_void,elf_symbol,plt_thunk,._Z31TGameEnvironment_initStaticVarsv,TGameEnvironment_initStaticVars(void),plt_TGameEnvironment_initStaticVars_void,.plt,16,1,5312,True,False,False
868944,plt_TScriptEnvironment_destroyScriptVariable_TGraalVar,elf_symbol,plt_thunk,._ZN18TScriptEnvironment21destroyScriptVariableEP9TGraalVar,TScriptEnvironment::destroyScriptVariable(TGraalVar *),plt_TScriptEnvironment_destroyScriptVariable_TGraalVar,.plt,16,22,5312,True,False,False
868960,plt_TGraalVar_createScriptSpace_void,elf_symbol,plt_thunk,._ZN9TGraalVar17createScriptSpaceEv,TGraalVar::createScriptSpace(void),plt_TGraalVar_createScriptSpace_void,.plt,16,20,5312,True,False,False
868976,plt_TGUIScriptLoader_loadGuiProfiles_void,elf_symbol,plt_thunk,._ZN16TGUIScriptLoader15loadGuiProfilesEv,TGUIScriptLoader::loadGuiProfiles(void),plt_TGUIScriptLoader_loadGuiProfiles_void,.plt,16,4,5312,True,False,False
868992,.crc32,ida_named_non_elf,,,,,.plt,16,53,5312,True,False,False
869008,plt_TDrawingPanelTexture_updateTexture_void,elf_symbol,plt_thunk,._ZN20TDrawingPanelTexture13updateTextureEv,TDrawingPanelTexture::updateTexture(void),plt_TDrawingPanelTexture_updateTexture_void,.plt,16,2,5312,True,False,False
869024,plt_TTiles_UpdateTempTiles_TString_const,elf_symbol,plt_thunk,._ZN6TTiles15UpdateTempTilesERK7TString,TTiles::UpdateTempTiles(TString const&),plt_TTiles_UpdateTempTiles_TString_const,.plt,16,2,5312,True,False,False
869040,plt_TPlayer_setActionMode_player_action,elf_symbol,plt_thunk,._ZN7TPlayer13setActionModeE13player_action,TPlayer::setActionMode(player_action),plt_TPlayer_setActionMode_player_action,.plt,16,35,5312,True,False,False
869056,plt_TPlayer_doServerModifies2_TServerLevel_TString_const_bool,elf_symbol,plt_thunk,._ZN7TPlayer17doServerModifies2EP12TServerLevelRK7TStringb,"TPlayer::doServerModifies2(TServerLevel *,TString const&,bool)",plt_TPlayer_doServerModifies2_TServerLevel_TString_const_bool,.plt,16,2,5312,True,False,False
869072,plt_TUpdatePackage_TUpdatePackage,elf_symbol,plt_thunk,._ZN14TUpdatePackageD1Ev,TUpdatePackage::~TUpdatePackage(),plt_TUpdatePackage_TUpdatePackage,.plt,16,1,5312,True,False,False
869088,plt_GuiCanvas_GuiCanvas_TWindow,elf_symbol,plt_thunk,._ZN9GuiCanvasC1EP7TWindow,GuiCanvas::GuiCanvas(TWindow *),plt_GuiCanvas_GuiCanvas_TWindow,.plt,16,1,5312,True,False,False
869104,plt_GuiControl_getNeededSpace_TPoint_const,elf_symbol,plt_thunk,._ZN10GuiControl14getNeededSpaceERK6TPoint,GuiControl::getNeededSpace(TPoint const&),plt_GuiControl_getNeededSpace_TPoint_const,.plt,16,2,5312,True,False,False
869120,plt_TScriptMachine_arrayAdd_void,elf_symbol,plt_thunk,._ZN14TScriptMachine8arrayAddEv,TScriptMachine::arrayAdd(void),plt_TScriptMachine_arrayAdd_void,.plt,16,1,5312,True,False,False
869136,plt_deskey_uchar_const_short_ulong,elf_symbol,plt_thunk,._Z6deskeyPKhsPm,"deskey(uchar const*,short,ulong *)",plt_deskey_uchar_const_short_ulong,.plt,16,8,5312,True,False,False
869152,plt_TBitmapArrayHolder_TBitmapArrayHolder_TString_const,elf_symbol,plt_thunk,._ZN18TBitmapArrayHolderC1ERK7TString,TBitmapArrayHolder::TBitmapArrayHolder(TString const&),plt_TBitmapArrayHolder_TBitmapArrayHolder_TString_const,.plt,16,1,5312,True,False,False
869168,plt_TPlayer_drawSpriteAbsolute_int_int_int,elf_symbol,plt_thunk,._ZN7TPlayer18drawSpriteAbsoluteEiii,"TPlayer::drawSpriteAbsolute(int,int,int)",plt_TPlayer_drawSpriteAbsolute_int_int_int,.plt,16,3,5312,True,False,False
869184,plt_Box3F_collideLine_T3DFloatPoint_const_T3DFloatPoint_const_float_T3DFloatPoint,elf_symbol,plt_thunk,._ZNK5Box3F11collideLineERK13T3DFloatPointS2_PfPS0_,"Box3F::collideLine(T3DFloatPoint const&,T3DFloatPoint const&,float *,T3DFloatPoint*)",plt_Box3F_collideLine_T3DFloatPoint_const_T3DFloatPoint_const_float_T3DFloatPoint,.plt,16,1,5312,True,False,False
869200,plt_GuiControl_onRenderWithColors_TPoint_const,elf_symbol,plt_thunk,._ZN10GuiControl18onRenderWithColorsERK6TPoint,GuiControl::onRenderWithColors(TPoint const&),plt_GuiControl_onRenderWithColors_TPoint_const,.plt,16,5,5312,True,False,False
869216,plt_gpc_add_contour_gpc_polygon_gpc_vertex_list_int,elf_symbol,plt_thunk,._Z15gpc_add_contourP11gpc_polygonP15gpc_vertex_listi,"gpc_add_contour(gpc_polygon *,gpc_vertex_list *,int)",plt_gpc_add_contour_gpc_polygon_gpc_vertex_list_int,.plt,16,1,5312,True,False,False
869232,plt_TList_qsort_void_ulong_ulong_int_void_const_void_const,elf_symbol,plt_thunk,._ZN5TList5qsortEPvmmPFiPKvS2_E,"TList::qsort(void *,ulong,ulong,int (*)(void const*,void const*))",plt_TList_qsort_void_ulong_ulong_int_void_const_void_const,.plt,16,4,5312,True,False,False
869248,plt_TServerLevel_updateMapPos_void,elf_symbol,plt_thunk,._ZN12TServerLevel12updateMapPosEv,TServerLevel::updateMapPos(void),plt_TServerLevel_updateMapPos_void,.plt,16,3,5312,True,False,False
869264,plt_THTMLPage_setText_char_uint,elf_symbol,plt_thunk,._ZN9THTMLPage7setTextEPcj,"THTMLPage::setText(char *,uint)",plt_THTMLPage_setText_char_uint,.plt,16,4,5312,True,False,False
869280,.FT_SqrtFixed,ida_named_non_elf,,,,,.plt,16,2,5312,True,False,False
869296,.difftime,ida_named_non_elf,,,,,.plt,16,1,5312,True,False,False
